Feature Name,Score,Code Description
2da71la,0.02055553374843231,"{'Biopsy, external ear NEC using incisional approach'}"
i272,0.020552914881287278,{'Other secondary pulmonary hypertension'}
l0311,0.020541524953350286,{'Cellulitis of lower limb'}
l720,-0.020537658423033473,{'Epidermal cyst'}
y547,0.020531691166657574,{'Agents affecting calcification causing adverse effect in therapeutic use'}
i739,0.02049255117299238,"{'Peripheral vascular disease, unspecified'}"
d352,0.020480390065585344,{'Benign neoplasm of pituitary gland'}
1nf52caqn,-0.02046655876729011,"{'Drainage, stomach using per orifice approach and mechanical suction pump'}"
1rw91la,-0.020462558004956107,"{'Excision radical, vulva without tissue repair'}"
t8413,0.02046087150689775,{'Mechanical complication of internal fixation device of femur'}
s63190,-0.02045567453385535,"{'Unspecified dislocation of finger, closed'}"
1cd80laxxk,-0.020431031567282786,"{'Repair, sclera using homograft'}"
k519,0.020418423758172263,"{'Ulcerative colitis, unspecified'}"
c673,0.020407448110709794,{'Malignant neoplasm anterior wall bladder'}
1ys14janp,-0.020396251451865192,"{'Dressing, skin of abdomen and trunk using packing'}"
s36890,0.02038908316807437,{'Injury NOS of other intra-abdominal organs without open wound into cavity'}
n410,-0.02038010367094105,{'Acute prostatitis'}
1sq58laxxa,0.020371762302455285,"{'Procurement, pelvis of [bone] autograft [e.g. iliac crest bone graft] using open approach'}"
1ee55lanw,0.020360852034413478,"{'Removal of device, mandible of plate/screw device using open approach'}"
x17,-0.02035807451830582,"{'Contact with hot engines, machinery and tools'}"
r73812,0.02033177791838201,{'Blood glucose greater than or equal to 14.0 mmol/L post-meal (or NOS)'}
i484,0.020330238844204682,{'Atypical atrial flutter'}
u9828,-0.020327777536542625,"{'Place of occurrence, school and other institutions and public areas'}"
e139,0.020327545461907022,{'Other specified diabetes mellitus without (mention of) complication'}
2fa71ba,-0.0203085745219395,"{'Biopsy, nasopharynx using endoscopic per orifice approach'}"
1gz31crnd,0.020308522192638206,"{'Invalid Code', 'Ventilation, respiratory system NEC invasive per orifice with incision approach for intubation throu'}"
f020,-0.020287853437948516,"{""Dementia in Pick's disease""}"
1ef55jafa,-0.020284168222018797,"{'Removal of device, maxilla with mandible of encirclage device [e.g. wire, tension band, arch bar]'}"
5md54kl,0.020217629310101952,"{'Vacuum traction, with episiotomy low vacuum traction'}"
1oa85laxxk,-0.02020258100757166,"{'Transplant, liver of a deceased donor full size liver'}"
j80,-0.02019650802531882,{'Adult respiratory distress syndrome'}
o86002,0.02015012688404567,"{'Infection of obstetric surgical wound, delivered, with mention of postpartum complication'}"
z507,-0.02013919447982166,"{'Occupational therapy and vocational rehabilitation, not elsewhere classified'}"
i2088,-0.020134812628913833,{'Other forms of angina pectoris'}
r629,-0.02013340529143443,"{'Lack of expected normal physiological development, unspecified'}"
o26801,0.020120954954169015,"{'Other specified pregnancy-related conditions, delivered, with or without mention of antepartum condi'}"
i421,-0.0201134183125784,{'Obstructive hypertrophic cardiomyopathy'}
1np35bax4,-0.020073168369170877,"{'Pharmacotherapy (local), small and large intestine using endoscopic per orifice approach and tattooi'}"
o88201,0.020059020154926888,"{'Obstetric blood-clot embolism, delivered, with or without mention of antepartum condition'}"
z740,0.020047666005637944,{'Need for assistance due to reduced mobility'}
1qg87laxxe,0.020046565158119336,"{'Excision partial, scrotum using open approach and local (rotational) flap'}"
g328,-0.020016678423921,{'Other specified degenerative disorders of nervous system in diseases classified elsewhere'}
o99103,-0.020011230802492213,{'Other diseases of the blood and blood-forming organs and certain disorders involving the immune mech'}
d174,-0.020003927711592585,{'Benign lipomatous neoplasm of intrathoracic organs'}
c160,0.01999163688113816,"{'Malignant neoplasm of cardia', 'Malignant lesion oesophagus unspecified'}"
e889,0.01998920781862601,"{'Metabolic disorder, unspecified'}"
h951,-0.019978139380432233,{'Other disorders following mastoidectomy'}
x02,0.019972695856460325,{'Exposure to controlled fire in building or structure'}
d763,0.0199457784436497,{'Other histiocytosis syndromes'}
1wv35jat9,0.019891627997314934,"{'Pharmacotherapy (local), soft tissue of the foot and ankle direct instillation [into wound] using ph'}"
o60003,0.019853162820806063,"{'Preterm labour without delivery, antepartum condition or complication'}"
p298,-0.01984472088321699,{'Other cardiovascular disorders originating in the perinatal period'}
g020,-0.019835005454791572,{'Meningitis in viral diseases classified elsewhere'}
d682,-0.01983304362365816,{'Hereditary deficiency of other clotting factors'}
1tv74lanw,-0.019827236910421854,"{'Fixation, radius and ulna open approach no tissue used using plate, screw'}"
h358,0.01981367561439216,{'Other specified retinal disorders'}
h330,-0.01980352637583136,"{'Serous retinal detachment', 'Retinal detachment with retinal break'}"
g939,0.01978719616812559,"{'Disorder of brain, unspecified'}"
s054,0.01978413899924168,{'Penetrating wound of orbit with or without foreign body'}
r112,0.019783453245904817,{'Vomiting alone'}
g82221,0.01977756775987411,"{'Paraplegia of unspecified type, incomplete, at cervical level'}"
j352,0.019738684795949007,{'Hypertrophy of adenoids'}
5pc80jl,-0.019734073185205887,"{'Surgical repair, postpartum, of current obstetric laceration of broad ligament(s) of uterus'}"
1ke80la,-0.01973400185219885,"{'Repair, abdominal arteries NEC using open approach', 'Repair,  abdominal arteries NEC using open approach'}"
r631,-0.01973172540309905,{'Polydipsia'}
e1478,0.019717981884716747,"{'Unspecified diabetes mellitus with multiple other complications', 'Unspecified diabetes mellitus with certain circulatory complications', 'Unspecified diabetes mellitus with foot ulcer  (angiopathic) (neuropathic) with gangrene'}"
s37291,0.019697350220707892,"{'Injury NOS of bladder, with open wound into cavity'}"
z850,0.01969547010843396,"{'Personal history of malignant neoplasm, unspecified', 'Personal history of malignant neoplasm of digestive organs', 'Personal history of malignant neoplasm of urinary tract'}"
1ta35haj2,-0.019671703421831454,"{'Pharmacotherapy (local), shoulder joint percutaneous needle approach using corticosteroid agent'}"
y433,0.01965037666739571,"{'Other antineoplastic drugs causing adverse effect in therapeutic use', 'Antineoplastic natural products causing adverse effect in therapeutic use'}"
m6223,-0.019649107461507095,"{'Ischaemic infarction of muscle, forearm'}"
r090,0.019630224896819034,"{'Asphyxia, unspecified'}"
1na80db,-0.019623093789281783,"{'Repair, esophagus using apposition technique [e.g. suturing] for closure using endoscopic abdominal '}"
1dl89laxxa,-0.01959787091695456,"{'Excision total, mastoid (process) using full thickness autograft (for partial or total obliteration '}"
1gj54jats,-0.01959295433802418,"{'Management of internal device, trachea of tube (e.g. T-tube, drainage tube)'}"
g309,-0.019571873012141718,"{""Alzheimer's disease, unspecified""}"
j985,-0.01954722874849578,"{'Diseases of mediastinum, not elsewhere classified'}"
1dk87ll,-0.01953819316323751,"{'Excision partial, middle ear NEC using transtympanotomy approach'}"
m4022,0.019534772347635225,"{'Other and unspecified kyphosis, cervical region'}"
o63101,-0.019533925226169445,"{'Prolonged second stage (of labour), delivered, with or without mention of antepartum condition'}"
1je76myxxa,0.019527487538337156,"{'Bypass, carotid artery using autograft bypass terminating in upper limb artery [e.g. carotid-brachia'}"
1ea80lanwa,0.019525273214541197,"{'Repair, cranium with autograft using plate, screw device (with/without wire/mesh)', 'Repair, cranium with autograft using plate, screw or clamp device (with/without wire/mesh)'}"
r413,-0.019507283112540488,{'Other amnesia'}
c169,0.019494711507117367,{'Malignant neoplasm stomach unspecified'}
i726,0.019493219412657192,{'Aneurysm and dissection of vertebral artery'}
d414,0.019484571902092705,{'Neoplasm of uncertain or unknown behaviour of bladder'}
p612,0.019482326421790024,{'Anaemia of prematurity'}
b3780,0.01947949439045089,{'Candidal esophagitis'}
h187,0.01946016373295813,{'Other corneal deformities'}
h534,-0.019455534592427284,{'Visual field defects'}
1nf80da,0.019453656983335836,"{'Repair, stomach endoscopic [laparoscopic] approach using apposition technique [e.g. sutures]'}"
t426,0.019420538143393253,{'Poisoning by other antiepileptic and sedative-hypnotic drugs'}
d824,0.01939822083264752,{'Hyperimmunoglobulin E [IgE] syndrome'}
d700,0.019384780999801957,{'Neutropenia'}
j09,-0.019383032734890362,"{'Influenza due to certain identified influenza virus', 'Influenza due to identified zoonotic or pandemic influenza virus'}"
i460,-0.019368707860171558,{'Cardiac arrest with successful resuscitation'}
r030,0.01935702651316839,"{'Elevated blood-pressure reading, without diagnosis of hypertension'}"
k831,0.019352639807976347,{'Obstruction of bile duct'}
c788,0.01934157444275939,{'Secondary malignant neoplasm of other and unspecified digestive organs'}
k510,0.019333973724494444,{'Ulcerative (chronic) pancolitis'}
k8020,0.019317807239379054,{'Calculus of gallbladder without cholecystitis without mention of obstruction'}
o21003,0.019311084479265692,"{'Mild hyperemesis gravidarum, antepartum condition or complication'}"
2fg71la,-0.01931025080636246,"{'Biopsy, oral and buccal mucosa using incisional approach'}"
j90,0.019292196692169018,"{'Pleural effusion, not elsewhere classified'}"
r4029,-0.019282504145631867,"{'Coma, unspecified'}"
t407,-0.01925500849738586,{'Poisoning by cannabis (derivatives)'}
t66,-0.019235835692492285,{'Unspecified effects of radiation'}
s52500,0.019230888705016675,"{""Colles' fracture, closed""}"
k624,0.019222734864051277,{'Stenosis of anus and rectum'}
o13002,0.01920404243938082,"{'Gestational [pregnancy-induced] hypertension, delivered, with mention of postpartum complication'}"
y86,0.01916332128286833,{'Sequelae of other accidents'}
1rf87la,0.019154016131970337,"{'Excision partial, fallopian tube using open approach'}"
f132,-0.01914523493036455,"{'Mental and behavioural disorders due to use of sedatives or hypnotics, dependence syndrome'}"
c781,0.01914273881617721,{'Secondary malignant neoplasm of mediastinum'}
1hv90wjcfn,0.019140255446852654,"{'Excision total with reconstruction, aortic valve, replacement of valve, aortic root and ascending ao', 'Excision total with reconstruction, aortic valve replacement of valve, aortic root and ascending aor', 'Excision partial, ascending aorta using open approach with synthetic material [e.g. Teflon felt, Dac'}"
1ot54jats,-0.019138150596196477,"{'Management of internal device, abdominal cavity of tube or catheter'}"
l600,-0.019133235310629448,{'Ingrowing nail'}
Geriatrics,0.01911055021140401,N/A
o99803,0.019072158875239636,"{'Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium, antep'}"
l043,0.01904148666252618,{'Acute lymphadenitis of lower limb'}
1sc03jzkc,0.019036002656172522,"{'Immobilization, spinal vertebrae immobilization with traction or traction alone with percutaneous fi'}"
1wy19hhxxj,0.01902642347700318,"{'Transfusion, bone marrow infusion of homologous bone marrow, without purging'}"
s4630,-0.01900229707483154,{'Laceration of muscle and tendon of triceps'}
1na50banr,0.018988510781424224,"{'Dilation, esophagus using endoscopic per orifice approach and stent', 'Dilation, esophagus endoscopic per orifice approach using stent'}"
c775,0.018977524922216563,{'Secondary malignant neoplasm of intrapelvic lymph nodes'}
z584,0.018970315232167998,{'Exposure to radiation'}
1vg53lasln,-0.01895692508172228,"{'Implantation of internal device, knee joint with synthetic material (e.g. bone paste, cement, Dynagr', 'Implantation of internal device, knee joint with synthetic material (e.g. bone paste, cement) cement'}"
m4645,0.018901259281258877,"{'Discitis, unspecified, thoracolumbar region'}"
1kt50gqoa,0.018883974899218982,"{'Dilation, vessels of the pelvis, perineum and gluteal region using percutaneous transluminal approac'}"
k853,-0.018881011745174883,{'Drug-induced acute pancreatitis'}
u837,-0.018865928997732307,{'Resistance to multiple antibiotics'}
1gw27ja,0.01886451425440117,"{'Radiation, mediastinum using external beam'}"
z991,-0.018864503848797155,{'Dependence on respirator'}
s42120,0.018852053193478366,"{'Fracture of glenoid cavity and neck of scapula, closed'}"
f29,0.018848930449115855,"{'Manic episode, unspecified', 'Unspecified nonorganic psychosis', 'Delusional disorder'}"
r55,-0.018839695236647185,{'Syncope and collapse'}
1nk77rr,0.018832291873194313,"{'Bypass with exteriorization, small intestine open approach end enterostomy (e.g. terminal, end or lo', 'Invalid Code'}"
k650,0.018826378466080526,{'Acute peritonitis'}
s26810,-0.01882051654453204,{'Laceration and puncture of heart without open wound into thoracic cavity'}
1np13bakk,0.01879557045056212,"{'Control of bleeding, small and large intestine using endoscopic per orifice approach and special ele'}"
e1023,0.018776099735039034,{'Type 1 diabetes mellitus with established or advanced kidney disease'}
m148,-0.01877232120080499,{'Arthropathies in other specified diseases classified elsewhere'}
